ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,07:45,08:00,.176,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,08:00,08:15,.331,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,08:15,08:30,.058,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,08:30,08:45,.061,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,08:45,09:00,.417,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,09:00,09:15,.071,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,09:15,09:30,.074,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,09:30,09:45,.351,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,09:45,10:00,.42,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,10:00,10:15,.333,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,10:15,10:30,.466,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,10:30,10:45,.06,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,10:45,11:00,.058,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,11:00,11:15,.044,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,11:15,11:30,.599,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,11:30,11:45,.275,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,11:45,12:00,.5,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,12:00,12:15,.232,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,12:15,12:30,.76,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,12:30,12:45,.369,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,12:45,13:00,.051,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,13:00,13:15,.689,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,13:15,13:30,.942,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,13:30,13:45,.5,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,13:45,14:00,.95,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,14:00,14:15,.576,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,14:15,14:30,.954,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,14:30,14:45,.964,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,14:45,15:00,.541,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,15:00,15:15,.973,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,15:15,15:30,.628,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,15:30,15:45,.949,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,15:45,16:00,.607,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,16:00,16:15,.913,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,16:15,16:30,.688,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,16:30,16:45,.742,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,16:45,17:00,.882,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,17:00,17:15,.605,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,17:15,17:30,.579,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,17:30,17:45,.775,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,17:45,18:00,.551,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,18:00,18:15,.459,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,18:15,18:30,.329,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,18:30,18:45,.686,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,18:45,19:00,.117,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,19:00,19:15,.733,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,19:15,19:30,.306,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,19:30,19:45,.32,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,19:45,20:00,.309,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,20:00,20:15,.313,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,20:15,20:30,.232,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,20:30,20:45,.183,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,20:45,21:00,.251,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,21:00,21:15,.306,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,21:15,21:30,.339,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,21:30,21:45,.31,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,21:45,22:00,.315,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,22:00,22:15,.293,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,22:15,22:30,.073,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,22:30,22:45,.513,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,22:45,23:00,.112,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,23:00,23:15,.173,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,23:15,23:30,.176,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,23:30,23:45,.293,A,Consumption
'1008901023808934750100,07/30/2021,07/30/2021 08:50:32,23:45,00:00,.043,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,00:00,00:15,.029,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,00:15,00:30,.303,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,00:30,00:45,.033,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,00:45,01:00,.039,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,01:00,01:15,.297,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,01:15,01:30,.034,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,01:30,01:45,.041,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,01:45,02:00,.288,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,02:00,02:15,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,02:15,02:30,.032,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,02:30,02:45,.04,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,02:45,03:00,.201,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,03:00,03:15,.129,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,03:15,03:30,.042,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,03:30,03:45,.03,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,03:45,04:00,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,04:00,04:15,.028,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,04:15,04:30,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,04:30,04:45,.035,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,04:45,05:00,.038,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,05:00,05:15,.04,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,05:15,05:30,.032,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,05:30,05:45,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,05:45,06:00,.028,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,06:00,06:15,.046,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,06:15,06:30,.034,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,06:30,06:45,.386,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,06:45,07:00,.041,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,07:00,07:15,.034,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,07:15,07:30,.305,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,07:30,07:45,.03,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,07:45,08:00,.165,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,08:00,08:15,.195,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,08:15,08:30,.219,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,08:30,08:45,.042,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,08:45,09:00,.037,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,09:00,09:15,.323,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,09:15,09:30,.029,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,09:30,09:45,.042,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,09:45,10:00,.316,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,10:00,10:15,.052,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,10:15,10:30,.061,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,10:30,10:45,.059,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,10:45,11:00,.327,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,11:00,11:15,.463,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,11:15,11:30,.05,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,11:30,11:45,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,11:45,12:00,.054,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,12:00,12:15,.052,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,12:15,12:30,.518,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,12:30,12:45,.947,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,12:45,13:00,.939,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,13:00,13:15,.739,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,13:15,13:30,.573,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,13:30,13:45,.944,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,13:45,14:00,.458,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,14:00,14:15,.947,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,14:15,14:30,.827,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,14:30,14:45,1.008,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,14:45,15:00,.613,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,15:00,15:15,1.054,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,15:15,15:30,.474,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,15:30,15:45,1.142,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,15:45,16:00,.713,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,16:00,16:15,.729,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,16:15,16:30,.635,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,16:30,16:45,.917,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,16:45,17:00,.414,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,17:00,17:15,.877,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,17:15,17:30,.638,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,17:30,17:45,.476,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,17:45,18:00,.937,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,18:00,18:15,.242,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,18:15,18:30,.823,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,18:30,18:45,.353,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,18:45,19:00,.738,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,19:00,19:15,.491,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,19:15,19:30,.357,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,19:30,19:45,.751,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,19:45,20:00,.352,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,20:00,20:15,.483,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,20:15,20:30,.393,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,20:30,20:45,.329,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,20:45,21:00,.572,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,21:00,21:15,.11,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,21:15,21:30,.621,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,21:30,21:45,.284,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,21:45,22:00,.265,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,22:00,22:15,.759,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,22:15,22:30,.862,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,22:30,22:45,.863,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,22:45,23:00,.856,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,23:00,23:15,.051,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,23:15,23:30,.042,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,23:30,23:45,.044,A,Consumption
'1008901023808934750100,07/31/2021,07/31/2021 10:50:28,23:45,00:00,.051,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,00:00,00:15,.308,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,00:15,00:30,.317,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,00:30,00:45,.067,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,00:45,01:00,.276,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,01:00,01:15,.218,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,01:15,01:30,.177,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,01:30,01:45,.039,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,01:45,02:00,.381,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,02:00,02:15,.044,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,02:15,02:30,.029,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,02:30,02:45,.43,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,02:45,03:00,.031,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,03:00,03:15,.042,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,03:15,03:30,.299,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,03:30,03:45,.04,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,03:45,04:00,.041,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,04:00,04:15,.079,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,04:15,04:30,.287,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,04:30,04:45,.029,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,04:45,05:00,.045,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,05:00,05:15,.032,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,05:15,05:30,.042,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,05:30,05:45,.036,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,05:45,06:00,.037,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,06:00,06:15,.304,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,06:15,06:30,.032,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,06:30,06:45,.311,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,06:45,07:00,.079,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,07:00,07:15,.045,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,07:15,07:30,.034,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,07:30,07:45,.042,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,07:45,08:00,.304,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,08:00,08:15,.034,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,08:15,08:30,.043,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,08:30,08:45,.03,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,08:45,09:00,.398,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,09:00,09:15,.265,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,09:15,09:30,.321,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,09:30,09:45,.261,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,09:45,10:00,.149,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,10:00,10:15,.045,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,10:15,10:30,.04,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,10:30,10:45,.758,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,10:45,11:00,.038,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,11:00,11:15,.435,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,11:15,11:30,.368,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,11:30,11:45,.338,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,11:45,12:00,.474,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,12:00,12:15,.115,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,12:15,12:30,.038,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,12:30,12:45,.037,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,12:45,13:00,.042,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,13:00,13:15,.035,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,13:15,13:30,.932,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,13:30,13:45,.933,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,13:45,14:00,.945,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,14:00,14:15,.94,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,14:15,14:30,.945,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,14:30,14:45,.559,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,14:45,15:00,.939,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,15:00,15:15,.956,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,15:15,15:30,.954,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,15:30,15:45,.939,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,15:45,16:00,.948,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,16:00,16:15,.935,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,16:15,16:30,.941,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,16:30,16:45,.954,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,16:45,17:00,.945,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,17:00,17:15,.579,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,17:15,17:30,.862,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,17:30,17:45,1.007,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,17:45,18:00,.656,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,18:00,18:15,.907,A,Consumption
'1008901023808934750100,08/01/2021,08/01/2021 11:15:03,18:15,18:30,.92,A,Consumption
